time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.042,-185.0693,-90.068,-180.6155,-179.4406,-176.7635,-173.268,-174.7403,-174.3941,-174.3916,-170.7614,-171.1942,-173.431,107.9852,83.3366,56.2279,27.8103,-2.1995,-41.0337,-76.1887,-89.2334,-105.9063,-125.8145,-139.7549,-4.9117,-2.4572,-9.2303,-4.8151,-8.4633,-2.0005,-4.1605,-55.7076,145.6859,-5.3302,-1.2825,-2.1891,-5.2756,-2.9468,-6.2252,-3.3889,-5.9984,-2.6853,-3.9426,-2.7356,-8.935,-3.4494,-3.0257,-2.5558,-2.6909,0.37236,0.076541,-5.1193,-4.4064,-2.214,-4.1582,-7.8391,-3.7726,-0.8888,-1.2661,-0.00087329,-2.5708,-5.0357,-1.1719,-2.9182,-3.0614
0.044,-184.5997,-89.0428,-186.0161,-181.8182,-176.623,-176.5928,-178.9624,-179.3409,-176.2179,-174.046,-175.9614,-178.7086,107.123,79.9365,53.0061,21.9813,0.33771,-44.2437,-81.0362,-92.4909,-107.8415,-128.8872,-143.5929,-4.7431,-2.5284,-8.4858,-3.7418,-7.8086,-1.3145,-3.4887,-54.0105,146.2893,-5.2195,0.065343,-1.8584,-5.8421,-2.7237,-5.4958,-2.9831,-5.3688,-4.0926,-2.8757,-4.0835,-8.8952,-3.808,-2.0863,-2.5997,-2.2851,-0.29116,0.28664,-4.2626,-4.4188,-2.3912,-3.5614,-6.8375,-3.0591,-0.23972,-0.65873,0.2324,-2.7742,-5.344,-0.29959,-2.7845,-3.2013
0.046,-189.1438,-88.7933,-186.9208,-179.4821,-178.9947,-180.5567,-181.0011,-176.7334,-182.7738,-177.6205,-176.7435,-176.3389,102.0716,76.8959,51.6062,22.7009,2.1639,-47.9996,-82.4724,-94.5831,-112.4648,-132.7796,-145.8653,-4.807,-2.3718,-8.6495,-4.6876,-7.7993,-2.1424,-3.5729,-53.2081,145.4473,-6.4114,-0.35425,-2.331,-6.6191,-3.5204,-5.6275,-3.1738,-6.2309,-5.0379,-2.4469,-4.3219,-8.5294,-3.4979,-2.1072,-3.3085,-3.1774,-0.16761,0.56301,-4.1356,-6.0303,-2.4859,-4.4526,-7.5615,-3.7418,0.074641,-1.5316,-0.62281,-2.9989,-4.9344,-1.2927,-2.0499,-3.9446
0.048,-187.307,-89.4443,-178.9717,-180.2904,-176.8667,-176.1332,-173.9043,-172.4655,-177.2659,-173.6637,-172.052,-174.7525,104.7557,81.409,54.3913,26.2129,2.7437,-43.6018,-78.016,-91.758,-109.313,-128.026,-142.884,-5.2888,-2.0401,-8.9506,-5.0146,-7.8172,-2.4043,-3.5782,-54.3452,142.0239,-7.274,-0.63904,-2.5626,-7.1186,-3.5825,-6.5016,-2.9436,-7.1896,-4.484,-3.211,-2.8622,-8.5692,-3.7523,-3.2663,-3.4676,-3.8117,0.026866,0.44435,-5.0041,-6.4087,-2.265,-5.8193,-7.7681,-3.3176,-0.39727,-1.8008,-1.0575,-3.422,-4.9386,-2.2773,-1.5158,-3.2439
0.05,-183.0184,-89.7977,-180.883,-186.5175,-178.177,-174.333,-174.2571,-177.7,-174.9273,-175.3342,-173.7094,-177.9909,105.868,81.4388,53.0824,23.877,2.7165,-44.1374,-79.8643,-92.8752,-108.2489,-127.5089,-143.1552,-4.911,-2.0322,-8.1722,-3.4917,-7.2947,-2.5127,-3.2633,-56.4141,140.9602,-6.5836,0.3189,-1.8386,-6.2242,-1.6138,-6.1202,-2.7093,-6.8844,-4.8083,-3.7082,-2.6429,-8.9234,-4.0948,-2.6232,-3.0223,-2.6621,0.56454,0.98117,-4.7604,-5.0507,-2.6184,-5.5192,-6.9927,-2.693,-0.89633,-1.1919,-0.14132,-2.3806,-4.8773,-1.3407,-2.0822,-2.2045
0.052,-181.1894,-90.2263,-188.35,-186.008,-180.2287,-179.0636,-179.023,-177.7514,-178.55,-177.6952,-175.1075,-175.9785,102.6983,78.3582,51.3262,23.6393,0.99141,-47.7141,-81.9834,-94.5262,-111.0829,-131.0981,-144.1089,-5.8085,-2.828,-8.9212,-3.5801,-7.1461,-2.6684,-3.9095,-56.3748,144.1396,-6.3462,-0.89255,-2.0908,-5.2206,-1.1255,-6.3504,-2.6762,-5.6212,-5.292,-4.5584,-3.2891,-8.6281,-3.9772,-1.774,-2.457,-2.5349,0.64157,0.043048,-4.8243,-4.5591,-3.4514,-5.0327,-6.8359,-3.6077,-1.0524,-1.5931,-0.17697,-2.6222,-5.3834,-0.67323,-2.8106,-3.1437
0.054,-180.0884,-90.1128,-189.4802,-185.31,-180.2312,-183.7077,-179.8129,-178.4226,-178.1222,-176.2902,-175.0753,-176.2267,102.706,77.8256,50.6798,22.9614,-0.84606,-47.4271,-82.6023,-94.6961,-110.6964,-131.2231,-145.0431,-5.8586,-3.3583,-9.2353,-4.1015,-7.3661,-2.7448,-3.4519,-55.1129,146.3231,-6.1914,-1.4373,-2.1907,-5.4456,-1.7653,-5.7179,-2.4016,-4.9118,-4.6144,-4.3673,-3.0476,-8.4581,-3.5353,-2.0424,-2.0446,-3.062,0.80402,0.37664,-4.8925,-5.6881,-2.8856,-4.3814,-6.1545,-3.4332,-0.48473,-0.82634,-0.089332,-2.4202,-5.5382,-0.527,-2.021,-3.5442
0.056,-184.1917,-89.1867,-186.6865,-185.2453,-183.9536,-181.9237,-180.1591,-176.947,-178.9325,-175.8896,-173.4776,-175.0039,102.4091,78.2094,50.9906,23.892,-0.7518,-46.3972,-81.3743,-94.1156,-111.1096,-130.0307,-144.51,-4.7969,-3.2031,-8.838,-3.9925,-7.5119,-2.4538,-3.3911,-54.7598,145.993,-6.96,-1.3106,-1.1139,-7.1194,-1.7787,-5.0174,-1.8154,-4.6193,-3.4736,-3.9785,-2.9764,-8.8081,-3.8707,-2.8066,-2.6531,-3.3999,0.1428,0.94973,-5.1487,-5.6478,-2.9099,-4.7631,-5.8631,-2.9039,-0.18167,-1.522,0.28664,-1.8261,-5.7339,-1.138,-1.9957,-2.9734
0.058,-187.6823,-88.8341,-189.4968,-183.5553,-182.4439,-178.9236,-176.8073,-171.2152,-175.5602,-171.8629,-169.4387,-173.1464,104.2992,80.9594,52.5857,25.1784,-0.46076,-43.4277,-78.7804,-92.0242,-109.4582,-127.8967,-142.7319,-4.3608,-3.2537,-9.3027,-3.7603,-7.3383,-1.9249,-4.1935,-54.2935,146.0176,-7.4513,-0.5251,-1.4239,-7.085,-2.6998,-5.3043,-1.1526,-5.046,-3.6973,-2.491,-3.4075,-8.4465,-3.734,-2.5946,-3.0725,-4.0527,-0.43454,1.1215,-4.8742,-5.4701,-3.1904,-5.0872,-5.6498,-3.476,-0.74933,-1.8512,0.72129,-2.5877,-5.9168,-1.7553,-2.3996,-2.4743
0.06,-187.0275,-89.2363,-190.691,-185.1199,-180.8854,-179.6258,-174.6251,-171.6081,-172.9052,-170.9228,-170.6577,-173.6325,104.4143,80.0869,51.3678,23.0189,-0.48262,-44.8707,-81.7155,-93.4841,-108.772,-129.1595,-144.479,-3.9873,-2.5782,-9.1414,-4.5965,-7.4748,-1.3894,-3.9321,-55.1018,143.5062,-7.8588,-0.53718,-2.8528,-5.3131,-3.1826,-6.0119,-0.92476,-5.4382,-4.999,-1.4382,-3.7451,-8.1379,-3.7952,-3.291,-2.8036,-3.5315,-0.82427,0.48976,-3.9939,-5.1576,-2.1067,-5.1472,-6.4164,-4.2679,-1.1474,-2.0856,0.79855,-2.6545,-5.3763,-2.3635,-2.8281,-2.573
