time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.042,-99.9138,-160.6021,-92.7031,-88.1691,-90.7355,-94.0602,-93.7157,-91.4546,-95.3639,-93.1132,-88.3368,-88.7001,47.2059,36.6264,24.8603,13.2645,-11.2631,-24.3915,-39.7846,-43.3002,-54.9892,-63.7218,-70.6892,-5.0054,-2.9144,-9.8873,-3.1424,-7.6153,-2.3624,-3.588,-28.9252,66.9258,-7.6946,-0.9131,-2.8216,-5.6954,-2.5613,-5.0386,-2.4068,-5.5578,-4.4316,-1.9159,-4.1869,-9.4188,-4.0894,-4.2933,-2.6356,-3.7273,-0.48462,-0.24843,-5.0582,-5.1851,-2.5265,-4.2837,-6.1557,-5.2168,-0.8925,-1.9676,-0.6898,-2.6284,-4.6317,-1.5242,-1.7655,-4.3296
0.044,-93.1927,-159.8107,-89.8827,-88.6312,-85.4564,-90.6163,-89.4814,-90.28,-89.9867,-88.7536,-86.8319,-89.7706,51.9748,42.1669,28.1779,13.6286,-10.9706,-19.8915,-37.313,-40.7491,-49.7258,-59.46,-68.2662,-4.7811,-3.3041,-9.9073,-3.3111,-7.5903,-2.8131,-3.8418,-28.9259,66.7983,-7.0679,-0.98199,-2.4438,-6.2772,-2.6688,-5.1832,-2.6191,-6.3498,-4.9081,-2.9953,-4.4826,-9.1945,-3.5693,-3.3679,-2.2072,-3.6844,0.66284,0.11353,-4.8859,-5.2191,-2.0152,-3.8768,-6.9192,-4.6783,-0.56643,-2.0298,-1.0854,-2.4691,-4.9277,-1.4276,-2.1466,-4.614
0.046,-96.2638,-158.9547,-94.9979,-97.3771,-90.1465,-93.3457,-93.2846,-94.583,-92.67,-91.5758,-91.6684,-94.7061,50.9138,37.7017,24.4465,8.431,-10.5899,-22.8311,-42.3078,-43.1203,-50.8282,-63.2787,-71.5901,-5.2145,-2.499,-8.6267,-3.383,-7.1455,-2.2606,-4.1,-29.5487,66.8497,-6.5346,-0.40736,-2.1555,-7.063,-2.984,-5.0967,-2.9908,-6.4536,-5.0219,-3.6745,-3.1496,-8.4881,-3.193,-3.1483,-2.6802,-3.5227,0.60036,0.12401,-4.5727,-4.9124,-2.7559,-5.2087,-6.4245,-3.9066,-1.1644,-2.3203,-0.067038,-1.7712,-5.5252,-1.2928,-2.7667,-3.5132
0.048,-104.227,-158.8869,-97.2578,-96.9741,-96.1634,-94.338,-94.0664,-92.123,-96.8494,-94.0256,-91.8354,-92.0926,46.3818,34.8626,22.7749,9.8891,-11.6031,-26.2981,-42.7649,-45.3865,-55.9215,-66.8962,-72.6261,-4.813,-2.4443,-8.5313,-3.9524,-6.4079,-1.959,-4.1068,-29.1075,68.3651,-6.9343,-1.1575,-3.1099,-7.1347,-2.6711,-4.7125,-2.5355,-6.7426,-4.5643,-3.5186,-3.9215,-8.4996,-3.1597,-3.4534,-2.638,-4.3048,0.18358,-0.49048,-4.8581,-5.4944,-3.0096,-4.6411,-5.7485,-4.3691,-1.2991,-2.1669,-0.068528,-2.522,-5.2117,-0.97313,-2.4651,-3.2593
0.05,-99.1076,-158.6369,-95.8077,-92.5277,-92.4992,-89.4913,-90.3409,-88.257,-92.8542,-90.1727,-87.5108,-88.7538,48.69,38.3754,25.9014,12.806,-12.1496,-23.0197,-39.3537,-43.9318,-54.3981,-63.7197,-70.5671,-4.233,-2.9912,-8.6637,-4.299,-7.0797,-2.241,-4.5152,-28.7968,67.6201,-7.6541,-0.85695,-2.565,-6.47,-1.9533,-5.5942,-2.1414,-6.6892,-4.7704,-3.5486,-5.1621,-8.1924,-3.0334,-2.4571,-2.7875,-3.5877,0.43578,-0.32168,-4.8844,-5.7795,-2.456,-4.3125,-6.5112,-4.6016,-1.031,-1.6793,-0.099709,-2.1925,-4.7245,-0.80448,-2.0278,-3.4799
0.052,-94.2089,-159.4634,-93.949,-91.2932,-86.9809,-86.4124,-87.9092,-88.1985,-89.6014,-87.5966,-86.4373,-88.5958,51.5777,41.3131,28.2565,14.242,-11.3272,-20.9856,-38.1801,-41.4062,-51.5878,-59.985,-69.142,-4.9292,-2.8432,-8.9152,-4.2998,-7.8474,-2.4206,-3.5114,-29.6263,66.8321,-7.5638,-0.20543,-2.3915,-5.4117,-1.7138,-5.8354,-2.0891,-5.6433,-4.6698,-4.388,-5.5596,-9.2309,-3.7122,-2.2028,-2.7522,-3.0204,0.23387,0.094726,-5.1865,-5.167,-2.3386,-5.0992,-7.0051,-4.8139,-1.1387,-1.7379,-0.92877,-2.3928,-5.4205,-0.84966,-1.3507,-3.6288
0.054,-97.3275,-159.6678,-94.9876,-94.6966,-86.3989,-88.6778,-90.564,-92.2679,-90.3855,-89.1634,-88.4479,-92.4908,52.0039,40.3631,26.0525,11.1631,-11.0445,-22.6572,-41.3407,-41.7995,-50.9606,-62.419,-71.5865,-4.8834,-2.5815,-9.0949,-3.899,-7.6645,-2.9323,-3.0047,-29.1975,68.4903,-6.3033,-0.71029,-3.1123,-5.4029,-2.4578,-5.2202,-1.7142,-5.6257,-4.4596,-4.1913,-5.2298,-9.6193,-4.1466,-2.1527,-3.1548,-3.8572,0.38779,0.5173,-5.2452,-4.9582,-2.4004,-5.2398,-7.091,-5.2031,-0.647,-1.6208,-1.3407,-3.2133,-5.4303,-1.3493,-1.5434,-4.5793
0.056,-102.5672,-158.9292,-96.0444,-95.2017,-90.9042,-92.6883,-93.69,-92.4751,-93.9295,-92.4771,-91.2661,-93.6601,47.8651,34.9103,22.385,8.376,-11.0882,-25.8414,-44.403,-44.8169,-54.9428,-67.748,-74.5444,-4.1749,-2.7885,-8.5278,-3.4834,-7.546,-2.2192,-3.6233,-29.1975,68.8083,-5.8235,-0.27113,-3.0149,-5.7416,-3.4973,-5.9049,-1.9749,-5.1251,-5.0128,-3.8996,-4.4356,-8.8301,-4.0362,-2.4101,-3.2879,-3.4813,0.43578,0.53199,-4.8719,-5.2517,-2.6306,-4.7522,-7.3897,-4.9399,-0.83602,-1.9424,-0.18658,-3.3909,-5.4015,-1.2039,-2.8138,-4.5743
0.058,-101.4148,-158.7136,-92.2171,-90.4761,-89.9245,-89.6503,-88.6075,-89.3086,-93.5711,-91.02,-89.1919,-87.6746,47.1714,36.351,24.2306,12.0581,-11.7636,-24.2486,-39.9226,-44.8715,-55.5744,-65.2329,-72.0625,-4.2576,-3.5267,-8.2317,-3.482,-7.4068,-1.5599,-3.9529,-29.8853,68.4818,-6.4934,-0.5324,-2.485,-6.3872,-3.2163,-5.3632,-1.9266,-4.8456,-4.932,-4.0654,-4.6571,-8.5866,-4.1442,-3.3741,-2.627,-3.0817,-0.52043,0.39873,-5.3361,-5.8518,-1.9244,-4.2222,-7.8726,-4.5403,-1.2125,-2.0595,0.58685,-3.4606,-5.2075,-1.5525,-2.1002,-4.1892
0.06,-97.551,-158.7176,-92.0588,-91.2988,-86.6305,-86.1295,-89.1938,-90.9545,-91.6648,-88.0667,-87.4089,-88.0293,50.2408,39.0351,25.0267,11.5957,-12.2996,-21.9824,-38.5567,-44.2509,-52.599,-62.3063,-70.6877,-4.384,-3.9249,-7.9372,-3.4207,-7.8937,-1.8158,-3.335,-29.892,68.5395,-6.9386,-0.60534,-2.2189,-7.181,-3.4495,-5.1072,-2.5227,-5.3518,-4.8471,-3.7987,-5.486,-8.9245,-4.1036,-3.3926,-3.2793,-3.7302,-0.63473,1.069,-5.397,-5.2524,-1.7521,-4.5763,-7.2207,-3.4343,-1.272,-1.5497,-0.055171,-2.5337,-4.9354,-1.3387,-1.1068,-3.6536
