time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.042,-42.3282,-117.1108,-36.2251,-34.2371,-31.8616,-29.6537,-34.4416,-34.5902,-33.1786,-26.762,-17.5884,5.603,-289.4743,-279.8954,-280.2513,-292.5815,-139.6478,-263.9496,-236.8257,-214.9333,-168.8474,-143.9452,-108.7547,-5.2888,-3.3078,-9.1048,-4.1656,-7.9902,-2.1373,-4.464,-60.8694,126.0603,-6.7603,-0.79022,-2.3058,-5.6528,-2.727,-5.8778,-2.1691,-6.3187,-4.0844,-4.2297,-4.3888,-9.0261,-2.9504,-2.7952,-2.9973,-3.1738,0.351,0.45483,-4.2634,-5.8269,-2.4813,-3.7661,-6.4912,-3.4283,-0.91518,-2.1212,-1.2016,-3.1377,-4.6141,-0.98189,-2.2146,-3.6109
0.044,-42.0172,-118.1264,-34.6555,-33.7164,-30.4106,-27.9735,-32.2935,-33.226,-33.0856,-26.514,-16.4345,6.6779,-289.0354,-278.8586,-279.1415,-292.3628,-140.901,-262.8109,-235.9703,-214.4564,-164.2191,-145.0578,-109.2628,-5.3688,-3.396,-8.7958,-4.1178,-7.3419,-2.5338,-4.6226,-61.1361,126.3104,-7.0432,-1.1793,-1.9998,-6.5415,-2.8266,-5.6264,-3.0669,-6.2828,-4.0282,-3.4581,-5.183,-8.9448,-3.3604,-3.4037,-2.7488,-3.8487,0.74682,-0.56908,-4.6165,-6.4421,-2.5455,-4.343,-6.6385,-4.3511,-1.0976,-1.3477,-1.2098,-3.1458,-4.2109,-1.2143,-2.1477,-4.1285
0.046,-42.1684,-117.4352,-34.2007,-33.7835,-30.9084,-27.3902,-32.024,-33.0388,-33.1055,-25.9169,-16.1813,7.1313,-288.77,-278.0459,-277.8036,-291.3129,-142.8739,-262.3319,-234.0505,-214.717,-160.0653,-143.1299,-108.4096,-4.6551,-3.7526,-8.112,-4.4754,-6.9152,-1.9409,-4.1041,-60.2731,126.5522,-6.6598,-1.01,-1.5534,-6.8239,-3.3635,-5.2395,-1.9726,-5.356,-3.5083,-2.9802,-4.2639,-8.4655,-3.7896,-2.4945,-2.7213,-3.0111,0.4959,-0.32764,-4.7185,-5.6464,-2.3747,-4.4175,-6.2994,-4.019,-0.53974,-1.2965,-0.29589,-2.3608,-5.0406,-0.99956,-2.6022,-3.3553
0.048,-41.3992,-116.7129,-31.8514,-33.3026,-30.0696,-25.9836,-30.9055,-32.5981,-31.6234,-24.7443,-14.7803,8.0414,-287.5493,-276.5883,-276.0733,-291.3511,-143.0372,-260.9986,-232.625,-213.0795,-160.7971,-139.884,-106.8159,-4.5338,-4.6374,-8.2698,-4.0088,-7.6421,-2.6175,-4.2529,-60.4061,127.555,-6.2878,-0.59769,-2.1005,-5.9751,-3.15,-4.3202,-1.533,-5.3169,-3.675,-2.8191,-3.9784,-8.7367,-3.6529,-2.4143,-2.9957,-3.0621,0.76589,0.65096,-4.6818,-5.67,-1.939,-4.0855,-7.316,-3.8744,0.052783,-1.6117,-0.16659,-2.6237,-5.3158,-0.98895,-2.902,-3.0117
0.05,-41.3002,-117.1292,-34.2372,-35.9432,-29.8878,-29.22,-34.4324,-35.5378,-31.4539,-25.9678,-17.692,5.5784,-286.9098,-278.9406,-278.703,-293.594,-141.6184,-263.0938,-236.2696,-213.8583,-162.4406,-143.1565,-110.1245,-3.7831,-3.6743,-8.1092,-3.8485,-8.2696,-2.3941,-3.8967,-60.3101,129.396,-6.9174,-0.37228,-1.9435,-5.3026,-2.6903,-5.5167,-1.2158,-5.2058,-4.8874,-2.9952,-5.3551,-8.2789,-3.5544,-2.8661,-2.5724,-3.465,0.5798,0.26014,-4.2039,-4.8022,-2.225,-3.9662,-7.0397,-3.9245,-0.3543,-1.3989,-0.50687,-2.0626,-4.4523,-1.0221,-3.1511,-2.2066
0.052,-44.4185,-117.277,-34.6785,-34.6165,-33.4282,-30.9281,-35.0022,-34.378,-34.6968,-28.422,-18.7584,7.0964,-289.3123,-280.2787,-279.3327,-291.2269,-141.2179,-263.8012,-236.813,-214.5594,-169.075,-145.5038,-110.9626,-4.0963,-3.2729,-8.4959,-4.0587,-8.1416,-1.8921,-3.878,-59.6221,129.2813,-7.8168,-0.51509,-2.4184,-6.1386,-3.7667,-6.6849,-1.9066,-5.5486,-4.6464,-3.997,-5.5223,-8.2873,-3.8222,-2.8661,-3.2732,-3.1501,-0.41929,0.027637,-4.5144,-4.1738,-3.2124,-4.1199,-6.7937,-4.6315,-0.81491,-1.4419,-1.2744,-1.8106,-5.0878,-1.4226,-3.6859,-2.147
0.054,-42.8543,-118.4972,-32.2912,-33.7794,-31.0221,-27.7409,-32.0484,-34.1986,-33.2438,-26.6356,-16.5135,6.3909,-287.0771,-276.8514,-278.8327,-291.0527,-140.7114,-261.5319,-234.3119,-212.7681,-166.1999,-141.4039,-108.9212,-4.6486,-3.2565,-9.0202,-3.6734,-7.0674,-1.8536,-3.5797,-59.9066,128.4485,-7.1937,-1.0766,-3.04,-7.1597,-3.7387,-6.4399,-1.7037,-6.3387,-3.5,-3.9903,-5.3436,-9.3197,-4.3897,-2.5207,-3.0804,-2.9513,-0.64961,0.29219,-5.1105,-5.3485,-2.8559,-4.3582,-6.6218,-4.8981,-1.0004,-1.9632,-0.96159,-2.6229,-5.0667,-1.7497,-2.9189,-3.006
0.056,-42.2666,-119.003,-34.5778,-35.325,-30.9354,-29.5289,-33.5187,-35.7079,-33.4204,-27.2184,-17.8247,3.9383,-287.2018,-277.9202,-279.6169,-293.1667,-140.3004,-263.2458,-236.0694,-215.1786,-166.0019,-141.7954,-110.4108,-4.5731,-2.3034,-8.8947,-4.1093,-6.6165,-1.2497,-3.2566,-60.6958,126.89,-6.9535,-1.716,-2.929,-5.9719,-2.2052,-6.6888,-0.5926,-6.6782,-4.3147,-3.3046,-4.7106,-9.0278,-4.5565,-2.7482,-1.9421,-3.8036,-0.13786,0.59589,-4.3815,-5.8387,-2.3669,-3.7773,-6.129,-4.6638,-0.61138,-2.1056,-0.046952,-2.2484,-3.8315,-1.3018,-2.4172,-3.0053
0.058,-42.7116,-117.3769,-32.8941,-31.789,-31.4454,-29.6588,-31.9259,-32.0311,-33.9976,-26.3685,-15.6511,7.2201,-288.4209,-277.8546,-276.6086,-290.9527,-142.006,-262.4362,-233.6151,-214.4941,-166.0279,-142.4425,-108.5101,-4.762,-2.1775,-8.899,-4.4825,-7.2769,-1.4236,-3.7893,-61.34,125.834,-7.1287,-1.367,-2.7704,-5.4199,-1.8077,-6.0062,-1.3302,-6.3779,-5.1375,-3.9795,-4.081,-9.187,-4.2299,-3.4514,-2.1648,-3.5774,0.51191,0.52541,-4.0446,-6.0484,-2.4726,-3.7477,-6.7229,-4.6461,-0.45457,-1.7704,-0.13243,-2.3887,-4.643,-0.75658,-3.2348,-3.2197
0.06,-40.3852,-116.6082,-32.433,-33.5262,-28.4349,-27.5494,-31.4931,-33.4366,-31.4546,-23.9231,-14.7673,5.9121,-285.9385,-276.3713,-276.839,-292.6019,-143.3789,-260.7855,-233.1863,-212.7536,-167.0371,-144.0357,-107.532,-4.089,-3.3825,-8.6681,-3.7788,-7.2133,-2.2763,-3.5789,-61.4044,127.5434,-6.3617,-0.038579,-2.1401,-5.7461,-1.7623,-4.7548,-1.7319,-5.8386,-4.4583,-2.6864,-4.2498,-9.3976,-3.6093,-2.0318,-3.0733,-3.0991,1.5163,0.73408,-4.9593,-5.8318,-3.0784,-3.5069,-7.3207,-3.9948,-0.69054,-1.3521,-0.12796,-2.8139,-5.5544,-0.36881,-2.8063,-2.8243
0.062,-43.0374,-116.4444,-33.9717,-35.3234,-31.6875,-30.8929,-34.0279,-34.626,-34.2274,-26.9806,-17.9536,5.6204,-288.6582,-280.3505,-279.9241,-293.2964,-143.269,-264.3728,-236.1691,-214.8476,-170.9417,-146.62,-108.5847,-3.7017,-3.7057,-9.178,-3.882,-6.9566,-3.0176,-4.1372,-61.1236,129.0697,-6.6417,0.15159,-1.9261,-6.7281,-2.3478,-5.4641,-0.9823,-5.6005,-4.3898,-2.639,-4.014,-9.1588,-3.0021,-1.4002,-3.5037,-3.7112,0.89477,0.69637,-5.5319,-5.1784,-2.6999,-3.8782,-6.2946,-3.0405,-0.75537,-1.4344,0.025839,-2.2425,-4.9154,-0.46485,-2.5832,-2.5687
0.064,-42.8301,-117.0653,-31.0409,-30.5255,-32.0048,-28.7607,-30.2955,-29.816,-33.9522,-26.0274,-14.6314,10.4408,-289.0894,-277.7172,-276.6792,-288.1325,-143.111,-262.7676,-233.0173,-213.6202,-167.0559,-141.7889,-105.8574,-4.4699,-3.9704,-9.4081,-4.7276,-6.655,-2.1147,-3.7825,-60.5192,130.051,-7.243,-0.82069,-2.2741,-7.0225,-3.2113,-5.4012,-0.93401,-5.1978,-4.8156,-3.9085,-4.4856,-8.9183,-3.4463,-2.6116,-2.9056,-3.0762,0.37311,0.28521,-5.8512,-5.3923,-2.732,-4.275,-5.1148,-3.4469,-0.56163,-1.8475,-0.18144,-1.9392,-4.8049,-0.75162,-2.9344,-3.1353
0.066,-38.9403,-117.9642,-30.7406,-32.0071,-28.0245,-25.4282,-29.7916,-31.0319,-29.6293,-23.7855,-14.8847,10.0619,-285.1468,-274.8239,-276.0449,-289.3028,-141.7486,-259.8356,-232.9935,-212.5918,-162.5814,-139.1334,-107.2523,-5.1769,-3.7484,-8.4492,-4.6898,-6.565,-0.87431,-3.3512,-60.3566,129.5699,-6.7481,-0.23913,-3.1407,-6.5614,-2.5486,-5.0562,-1.5451,-5.4136,-4.7554,-3.4932,-5.3816,-7.6114,-3.8095,-2.6611,-2.7762,-3.2528,0.6919,0.060514,-5.6846,-5.6582,-3.0502,-4.1318,-6.0526,-3.27,-0.51789,-1.9321,-0.55813,-2.2205,-4.9998,-1.3739,-3.1898,-2.9017
0.068,-41.7413,-118.0721,-34.2474,-34.4193,-30.9829,-29.5986,-34.3467,-33.8195,-31.961,-26.5569,-18.1876,7.469,-286.7553,-279.0889,-280.3872,-293.1425,-140.9349,-262.9946,-237.7323,-215.511,-165.7989,-143.9473,-111.2948,-5.4604,-2.5775,-7.5962,-3.647,-7.4005,-1.4622,-3.3918,-60.627,128.4716,-6.9507,-0.086712,-2.4216,-5.9974,-2.8968,-5.1662,-2.0508,-5.7667,-4.2396,-4.2189,-4.2084,-7.7855,-4.1592,-2.8885,-3.2113,-3.1974,-0.45895,-0.46582,-5.366,-5.8963,-2.9201,-4.6679,-7.0373,-2.693,-0.79305,-2.159,-0.21041,-2.6494,-5.6212,-1.9079,-3.8492,-2.8271
